"","Threshold","power_open","dcy_indx","PXID"
"6899","0.02","7343","8","PXD025130"
"6900","0.021","7362","8","PXD025130"
"6901","0.022","7379","8","PXD025130"
"6902","0.023","7385","8","PXD025130"
"6903","0.024","7409","8","PXD025130"
"6904","0.025","7434","8","PXD025130"
"6905","0.026","7450","8","PXD025130"
"6906","0.027","7476","8","PXD025130"
"6907","0.028","7488","8","PXD025130"
"6908","0.029","7521","8","PXD025130"
"6909","0.03","7551","8","PXD025130"
"6910","0.031","7563","8","PXD025130"
"6911","0.032","7587","8","PXD025130"
"6912","0.033","7621","8","PXD025130"
"6913","0.034","7649","8","PXD025130"
"6914","0.035","7670","8","PXD025130"
"6915","0.036","7693","8","PXD025130"
"6916","0.037","7723","8","PXD025130"
"6917","0.038","7733","8","PXD025130"
"6918","0.039","7745","8","PXD025130"
"6919","0.04","7756","8","PXD025130"
"6920","0.041","7771","8","PXD025130"
"6921","0.042","7801","8","PXD025130"
"6922","0.043","7823","8","PXD025130"
"6923","0.044","7847","8","PXD025130"
"6924","0.045","7861","8","PXD025130"
"6925","0.046","7888","8","PXD025130"
"6926","0.047","7896","8","PXD025130"
"6927","0.048","7919","8","PXD025130"
"6928","0.049","7952","8","PXD025130"
"6929","0.05","7966","8","PXD025130"
"6930","0.01","6923","9","PXD025130"
"6931","0.011","6982","9","PXD025130"
"6932","0.012","7015","9","PXD025130"
"6933","0.013","7056","9","PXD025130"
"6934","0.014","7109","9","PXD025130"
"6935","0.015","7155","9","PXD025130"
"6936","0.016","7203","9","PXD025130"
"6937","0.017","7245","9","PXD025130"
"6938","0.018","7287","9","PXD025130"
"6939","0.019","7337","9","PXD025130"
"6940","0.02","7376","9","PXD025130"
"6941","0.021","7432","9","PXD025130"
"6942","0.022","7448","9","PXD025130"
"6943","0.023","7466","9","PXD025130"
"6944","0.024","7486","9","PXD025130"
"6945","0.025","7498","9","PXD025130"
"6946","0.026","7510","9","PXD025130"
"6947","0.027","7532","9","PXD025130"
"6948","0.028","7546","9","PXD025130"
"6949","0.029","7564","9","PXD025130"
"6950","0.03","7600","9","PXD025130"
"6951","0.031","7616","9","PXD025130"
"6952","0.032","7638","9","PXD025130"
"6953","0.033","7659","9","PXD025130"
"6954","0.034","7667","9","PXD025130"
"6955","0.035","7701","9","PXD025130"
"6956","0.036","7730","9","PXD025130"
"6957","0.037","7763","9","PXD025130"
"6958","0.038","7790","9","PXD025130"
"6959","0.039","7805","9","PXD025130"
"6960","0.04","7819","9","PXD025130"
"6961","0.041","7835","9","PXD025130"
"6962","0.042","7852","9","PXD025130"
"6963","0.043","7866","9","PXD025130"
"6964","0.044","7879","9","PXD025130"
"6965","0.045","7891","9","PXD025130"
"6966","0.046","7924","9","PXD025130"
"6967","0.047","7943","9","PXD025130"
"6968","0.048","7967","9","PXD025130"
"6969","0.049","7988","9","PXD025130"
"6970","0.05","8000","9","PXD025130"
"6971","0.01","4659","0","PXD026895"
"6972","0.011","4689","0","PXD026895"
"6973","0.012","4724","0","PXD026895"
"6974","0.013","4734","0","PXD026895"
"6975","0.014","4755","0","PXD026895"
"6976","0.015","4777","0","PXD026895"
"6977","0.016","4785","0","PXD026895"
"6978","0.017","4797","0","PXD026895"
"6979","0.018","4815","0","PXD026895"
"6980","0.019","4819","0","PXD026895"
"6981","0.02","4830","0","PXD026895"
"6982","0.021","4853","0","PXD026895"
"6983","0.022","4861","0","PXD026895"
"6984","0.023","4870","0","PXD026895"
"6985","0.024","4880","0","PXD026895"
"6986","0.025","4892","0","PXD026895"
"6987","0.026","4906","0","PXD026895"
"6988","0.027","4912","0","PXD026895"
"6989","0.028","4929","0","PXD026895"
"6990","0.029","4939","0","PXD026895"
"6991","0.03","4946","0","PXD026895"
"6992","0.031","4951","0","PXD026895"
"6993","0.032","4967","0","PXD026895"
"6994","0.033","4975","0","PXD026895"
"6995","0.034","5009","0","PXD026895"
"6996","0.035","5021","0","PXD026895"
"6997","0.036","5031","0","PXD026895"
"6998","0.037","5036","0","PXD026895"
"6999","0.038","5044","0","PXD026895"
"7000","0.039","5056","0","PXD026895"
"7001","0.04","5065","0","PXD026895"
"7002","0.041","5077","0","PXD026895"
"7003","0.042","5089","0","PXD026895"
"7004","0.043","5097","0","PXD026895"
"7005","0.044","5117","0","PXD026895"
"7006","0.045","5126","0","PXD026895"
"7007","0.046","5138","0","PXD026895"
"7008","0.047","5145","0","PXD026895"
"7009","0.048","5154","0","PXD026895"
"7010","0.049","5170","0","PXD026895"
"7011","0.05","5178","0","PXD026895"
"7012","0.01","4677","1","PXD026895"
"7013","0.011","4705","1","PXD026895"
"7014","0.012","4719","1","PXD026895"
"7015","0.013","4747","1","PXD026895"
"7016","0.014","4770","1","PXD026895"
"7017","0.015","4791","1","PXD026895"
"7018","0.016","4799","1","PXD026895"
"7019","0.017","4811","1","PXD026895"
"7020","0.018","4834","1","PXD026895"
"7021","0.019","4853","1","PXD026895"
"7022","0.02","4862","1","PXD026895"
"7023","0.021","4876","1","PXD026895"
"7024","0.022","4888","1","PXD026895"
"7025","0.023","4910","1","PXD026895"
"7026","0.024","4920","1","PXD026895"
"7027","0.025","4938","1","PXD026895"
"7028","0.026","4954","1","PXD026895"
"7029","0.027","4959","1","PXD026895"
"7030","0.028","4969","1","PXD026895"
"7031","0.029","4975","1","PXD026895"
"7032","0.03","4980","1","PXD026895"
"7033","0.031","4989","1","PXD026895"
"7034","0.032","4994","1","PXD026895"
"7035","0.033","5019","1","PXD026895"
"7036","0.034","5030","1","PXD026895"
"7037","0.035","5058","1","PXD026895"
"7038","0.036","5063","1","PXD026895"
"7039","0.037","5072","1","PXD026895"
"7040","0.038","5089","1","PXD026895"
"7041","0.039","5091","1","PXD026895"
"7042","0.04","5107","1","PXD026895"
"7043","0.041","5113","1","PXD026895"
"7044","0.042","5123","1","PXD026895"
"7045","0.043","5127","1","PXD026895"
"7046","0.044","5139","1","PXD026895"
"7047","0.045","5141","1","PXD026895"
"7048","0.046","5151","1","PXD026895"
"7049","0.047","5156","1","PXD026895"
"7050","0.048","5160","1","PXD026895"
"7051","0.049","5165","1","PXD026895"
"7052","0.05","5176","1","PXD026895"
"7053","0.01","4732","2","PXD026895"
"7054","0.011","4746","2","PXD026895"
"7055","0.012","4761","2","PXD026895"
"7056","0.013","4769","2","PXD026895"
"7057","0.014","4774","2","PXD026895"
"7058","0.015","4804","2","PXD026895"
"7059","0.016","4824","2","PXD026895"
"7060","0.017","4850","2","PXD026895"
"7061","0.018","4873","2","PXD026895"
"7062","0.019","4912","2","PXD026895"
"7063","0.02","4925","2","PXD026895"
"7064","0.021","4937","2","PXD026895"
"7065","0.022","4947","2","PXD026895"
"7066","0.023","4959","2","PXD026895"
"7067","0.024","4965","2","PXD026895"
"7068","0.025","4982","2","PXD026895"
"7069","0.026","4993","2","PXD026895"
"7070","0.027","5009","2","PXD026895"
"7071","0.028","5015","2","PXD026895"
"7072","0.029","5023","2","PXD026895"
"7073","0.03","5038","2","PXD026895"
"7074","0.031","5044","2","PXD026895"
"7075","0.032","5052","2","PXD026895"
"7076","0.033","5055","2","PXD026895"
"7077","0.034","5061","2","PXD026895"
"7078","0.035","5073","2","PXD026895"
"7079","0.036","5090","2","PXD026895"
"7080","0.037","5103","2","PXD026895"
"7081","0.038","5114","2","PXD026895"
"7082","0.039","5126","2","PXD026895"
"7083","0.04","5129","2","PXD026895"
"7084","0.041","5136","2","PXD026895"
"7085","0.042","5140","2","PXD026895"
"7086","0.043","5166","2","PXD026895"
"7087","0.044","5188","2","PXD026895"
"7088","0.045","5197","2","PXD026895"
"7089","0.046","5205","2","PXD026895"
"7090","0.047","5215","2","PXD026895"
"7091","0.048","5218","2","PXD026895"
"7092","0.049","5250","2","PXD026895"
"7093","0.05","5257","2","PXD026895"
"7094","0.01","4578","3","PXD026895"
"7095","0.011","4626","3","PXD026895"
"7096","0.012","4656","3","PXD026895"
"7097","0.013","4677","3","PXD026895"
"7098","0.014","4698","3","PXD026895"
"7099","0.015","4734","3","PXD026895"
"7100","0.016","4742","3","PXD026895"
"7101","0.017","4783","3","PXD026895"
"7102","0.018","4809","3","PXD026895"
"7103","0.019","4813","3","PXD026895"
"7104","0.02","4821","3","PXD026895"
"7105","0.021","4823","3","PXD026895"
"7106","0.022","4830","3","PXD026895"
"7107","0.023","4842","3","PXD026895"
"7108","0.024","4853","3","PXD026895"
"7109","0.025","4861","3","PXD026895"
"7110","0.026","4877","3","PXD026895"
"7111","0.027","4883","3","PXD026895"
"7112","0.028","4910","3","PXD026895"
"7113","0.029","4938","3","PXD026895"
"7114","0.03","4955","3","PXD026895"
"7115","0.031","4966","3","PXD026895"
"7116","0.032","4972","3","PXD026895"
"7117","0.033","4993","3","PXD026895"
"7118","0.034","4998","3","PXD026895"
"7119","0.035","5009","3","PXD026895"
"7120","0.036","5022","3","PXD026895"
"7121","0.037","5034","3","PXD026895"
"7122","0.038","5046","3","PXD026895"
"7123","0.039","5049","3","PXD026895"
"7124","0.04","5063","3","PXD026895"
"7125","0.041","5074","3","PXD026895"
"7126","0.042","5079","3","PXD026895"
"7127","0.043","5087","3","PXD026895"
"7128","0.044","5092","3","PXD026895"
"7129","0.045","5099","3","PXD026895"
"7130","0.046","5102","3","PXD026895"
"7131","0.047","5106","3","PXD026895"
"7132","0.048","5128","3","PXD026895"
"7133","0.049","5144","3","PXD026895"
"7134","0.05","5148","3","PXD026895"
"7135","0.01","4584","4","PXD026895"
"7136","0.011","4609","4","PXD026895"
"7137","0.012","4619","4","PXD026895"
"7138","0.013","4660","4","PXD026895"
"7139","0.014","4681","4","PXD026895"
"7140","0.015","4692","4","PXD026895"
"7141","0.016","4706","4","PXD026895"
"7142","0.017","4716","4","PXD026895"
"7143","0.018","4732","4","PXD026895"
"7144","0.019","4752","4","PXD026895"
"7145","0.02","4779","4","PXD026895"
"7146","0.021","4785","4","PXD026895"
"7147","0.022","4800","4","PXD026895"
"7148","0.023","4831","4","PXD026895"
"7149","0.024","4845","4","PXD026895"
"7150","0.025","4854","4","PXD026895"
"7151","0.026","4886","4","PXD026895"
"7152","0.027","4906","4","PXD026895"
"7153","0.028","4916","4","PXD026895"
"7154","0.029","4944","4","PXD026895"
"7155","0.03","4952","4","PXD026895"
"7156","0.031","4961","4","PXD026895"
"7157","0.032","4978","4","PXD026895"
"7158","0.033","4985","4","PXD026895"
"7159","0.034","4992","4","PXD026895"
"7160","0.035","4997","4","PXD026895"
"7161","0.036","5009","4","PXD026895"
"7162","0.037","5011","4","PXD026895"
"7163","0.038","5021","4","PXD026895"
"7164","0.039","5036","4","PXD026895"
"7165","0.04","5046","4","PXD026895"
"7166","0.041","5057","4","PXD026895"
"7167","0.042","5071","4","PXD026895"
"7168","0.043","5081","4","PXD026895"
"7169","0.044","5096","4","PXD026895"
"7170","0.045","5103","4","PXD026895"
"7171","0.046","5111","4","PXD026895"
"7172","0.047","5118","4","PXD026895"
"7173","0.048","5126","4","PXD026895"
"7174","0.049","5140","4","PXD026895"
"7175","0.05","5144","4","PXD026895"
"7176","0.01","4708","5","PXD026895"
"7177","0.011","4717","5","PXD026895"
"7178","0.012","4755","5","PXD026895"
"7179","0.013","4777","5","PXD026895"
"7180","0.014","4800","5","PXD026895"
"7181","0.015","4815","5","PXD026895"
"7182","0.016","4850","5","PXD026895"
"7183","0.017","4867","5","PXD026895"
"7184","0.018","4875","5","PXD026895"
"7185","0.019","4884","5","PXD026895"
"7186","0.02","4891","5","PXD026895"
"7187","0.021","4905","5","PXD026895"
"7188","0.022","4917","5","PXD026895"
"7189","0.023","4930","5","PXD026895"
"7190","0.024","4948","5","PXD026895"
"7191","0.025","4960","5","PXD026895"
"7192","0.026","4970","5","PXD026895"
"7193","0.027","4990","5","PXD026895"
"7194","0.028","5029","5","PXD026895"
"7195","0.029","5035","5","PXD026895"
"7196","0.03","5043","5","PXD026895"
"7197","0.031","5048","5","PXD026895"
"7198","0.032","5056","5","PXD026895"
"7199","0.033","5073","5","PXD026895"
"7200","0.034","5074","5","PXD026895"
"7201","0.035","5079","5","PXD026895"
"7202","0.036","5086","5","PXD026895"
"7203","0.037","5095","5","PXD026895"
"7204","0.038","5097","5","PXD026895"
"7205","0.039","5104","5","PXD026895"
"7206","0.04","5108","5","PXD026895"
"7207","0.041","5128","5","PXD026895"
"7208","0.042","5139","5","PXD026895"
"7209","0.043","5156","5","PXD026895"
"7210","0.044","5164","5","PXD026895"
"7211","0.045","5174","5","PXD026895"
"7212","0.046","5185","5","PXD026895"
"7213","0.047","5193","5","PXD026895"
"7214","0.048","5211","5","PXD026895"
"7215","0.049","5221","5","PXD026895"
"7216","0.05","5238","5","PXD026895"
"7217","0.01","4628","6","PXD026895"
"7218","0.011","4664","6","PXD026895"
"7219","0.012","4686","6","PXD026895"
"7220","0.013","4708","6","PXD026895"
"7221","0.014","4745","6","PXD026895"
"7222","0.015","4758","6","PXD026895"
"7223","0.016","4783","6","PXD026895"
"7224","0.017","4789","6","PXD026895"
"7225","0.018","4808","6","PXD026895"
"7226","0.019","4834","6","PXD026895"
"7227","0.02","4846","6","PXD026895"
"7228","0.021","4854","6","PXD026895"
"7229","0.022","4869","6","PXD026895"
"7230","0.023","4899","6","PXD026895"
"7231","0.024","4910","6","PXD026895"
"7232","0.025","4926","6","PXD026895"
"7233","0.026","4934","6","PXD026895"
"7234","0.027","4941","6","PXD026895"
"7235","0.028","4953","6","PXD026895"
"7236","0.029","4958","6","PXD026895"
"7237","0.03","4973","6","PXD026895"
"7238","0.031","4977","6","PXD026895"
"7239","0.032","5001","6","PXD026895"
"7240","0.033","5005","6","PXD026895"
"7241","0.034","5020","6","PXD026895"
"7242","0.035","5035","6","PXD026895"
"7243","0.036","5051","6","PXD026895"
"7244","0.037","5054","6","PXD026895"
"7245","0.038","5064","6","PXD026895"
"7246","0.039","5077","6","PXD026895"
"7247","0.04","5078","6","PXD026895"
"7248","0.041","5087","6","PXD026895"
"7249","0.042","5091","6","PXD026895"
"7250","0.043","5094","6","PXD026895"
"7251","0.044","5103","6","PXD026895"
"7252","0.045","5106","6","PXD026895"
"7253","0.046","5109","6","PXD026895"
"7254","0.047","5124","6","PXD026895"
"7255","0.048","5128","6","PXD026895"
"7256","0.049","5129","6","PXD026895"
"7257","0.05","5137","6","PXD026895"
"7258","0.01","4719","7","PXD026895"
"7259","0.011","4760","7","PXD026895"
"7260","0.012","4787","7","PXD026895"
"7261","0.013","4819","7","PXD026895"
"7262","0.014","4842","7","PXD026895"
"7263","0.015","4864","7","PXD026895"
"7264","0.016","4875","7","PXD026895"
"7265","0.017","4884","7","PXD026895"
"7266","0.018","4901","7","PXD026895"
"7267","0.019","4904","7","PXD026895"
"7268","0.02","4908","7","PXD026895"
"7269","0.021","4924","7","PXD026895"
"7270","0.022","4926","7","PXD026895"
"7271","0.023","4931","7","PXD026895"
"7272","0.024","4945","7","PXD026895"
"7273","0.025","4951","7","PXD026895"
"7274","0.026","4959","7","PXD026895"
"7275","0.027","4970","7","PXD026895"
"7276","0.028","4985","7","PXD026895"
"7277","0.029","4988","7","PXD026895"
"7278","0.03","4995","7","PXD026895"
"7279","0.031","5006","7","PXD026895"
"7280","0.032","5011","7","PXD026895"
"7281","0.033","5031","7","PXD026895"
"7282","0.034","5048","7","PXD026895"
"7283","0.035","5056","7","PXD026895"
"7284","0.036","5072","7","PXD026895"
"7285","0.037","5082","7","PXD026895"
"7286","0.038","5083","7","PXD026895"
"7287","0.039","5095","7","PXD026895"
"7288","0.04","5102","7","PXD026895"
"7289","0.041","5112","7","PXD026895"
"7290","0.042","5125","7","PXD026895"
"7291","0.043","5143","7","PXD026895"
"7292","0.044","5156","7","PXD026895"
"7293","0.045","5162","7","PXD026895"
"7294","0.046","5181","7","PXD026895"
"7295","0.047","5185","7","PXD026895"
"7296","0.048","5194","7","PXD026895"
"7297","0.049","5207","7","PXD026895"
"7298","0.05","5223","7","PXD026895"
"7299","0.01","4656","8","PXD026895"
"7300","0.011","4687","8","PXD026895"
"7301","0.012","4712","8","PXD026895"
"7302","0.013","4744","8","PXD026895"
"7303","0.014","4761","8","PXD026895"
"7304","0.015","4781","8","PXD026895"
"7305","0.016","4822","8","PXD026895"
"7306","0.017","4825","8","PXD026895"
"7307","0.018","4857","8","PXD026895"
"7308","0.019","4872","8","PXD026895"
"7309","0.02","4882","8","PXD026895"
"7310","0.021","4896","8","PXD026895"
"7311","0.022","4911","8","PXD026895"
"7312","0.023","4923","8","PXD026895"
"7313","0.024","4930","8","PXD026895"
"7314","0.025","4940","8","PXD026895"
"7315","0.026","4966","8","PXD026895"
"7316","0.027","4984","8","PXD026895"
"7317","0.028","4992","8","PXD026895"
"7318","0.029","5002","8","PXD026895"
"7319","0.03","5020","8","PXD026895"
"7320","0.031","5024","8","PXD026895"
"7321","0.032","5039","8","PXD026895"
"7322","0.033","5050","8","PXD026895"
"7323","0.034","5065","8","PXD026895"
"7324","0.035","5069","8","PXD026895"
"7325","0.036","5074","8","PXD026895"
"7326","0.037","5082","8","PXD026895"
"7327","0.038","5096","8","PXD026895"
"7328","0.039","5107","8","PXD026895"
"7329","0.04","5114","8","PXD026895"
"7330","0.041","5125","8","PXD026895"
"7331","0.042","5127","8","PXD026895"
"7332","0.043","5130","8","PXD026895"
"7333","0.044","5143","8","PXD026895"
"7334","0.045","5157","8","PXD026895"
"7335","0.046","5167","8","PXD026895"
"7336","0.047","5178","8","PXD026895"
"7337","0.048","5180","8","PXD026895"
"7338","0.049","5189","8","PXD026895"
"7339","0.05","5196","8","PXD026895"
"7340","0.01","4648","9","PXD026895"
"7341","0.011","4685","9","PXD026895"
"7342","0.012","4723","9","PXD026895"
"7343","0.013","4748","9","PXD026895"
"7344","0.014","4766","9","PXD026895"
"7345","0.015","4785","9","PXD026895"
"7346","0.016","4793","9","PXD026895"
"7347","0.017","4810","9","PXD026895"
"7348","0.018","4847","9","PXD026895"
"7349","0.019","4853","9","PXD026895"
"7350","0.02","4867","9","PXD026895"
"7351","0.021","4876","9","PXD026895"
"7352","0.022","4891","9","PXD026895"
"7353","0.023","4901","9","PXD026895"
"7354","0.024","4928","9","PXD026895"
"7355","0.025","4944","9","PXD026895"
"7356","0.026","4948","9","PXD026895"
"7357","0.027","4964","9","PXD026895"
"7358","0.028","4969","9","PXD026895"
"7359","0.029","4975","9","PXD026895"
"7360","0.03","4986","9","PXD026895"
"7361","0.031","5004","9","PXD026895"
"7362","0.032","5008","9","PXD026895"
"7363","0.033","5021","9","PXD026895"
"7364","0.034","5032","9","PXD026895"
"7365","0.035","5042","9","PXD026895"
"7366","0.036","5057","9","PXD026895"
"7367","0.037","5074","9","PXD026895"
"7368","0.038","5081","9","PXD026895"
"7369","0.039","5088","9","PXD026895"
"7370","0.04","5096","9","PXD026895"
"7371","0.041","5107","9","PXD026895"
"7372","0.042","5120","9","PXD026895"
"7373","0.043","5128","9","PXD026895"
"7374","0.044","5140","9","PXD026895"
"7375","0.045","5150","9","PXD026895"
"7376","0.046","5159","9","PXD026895"
"7377","0.047","5163","9","PXD026895"
"7378","0.048","5171","9","PXD026895"
"7379","0.049","5189","9","PXD026895"
"7380","0.05","5196","9","PXD026895"
"7381","0.01","270","0","PXD029319"
"7382","0.011","277","0","PXD029319"
"7383","0.012","277","0","PXD029319"
"7384","0.013","277","0","PXD029319"
"7385","0.014","277","0","PXD029319"
"7386","0.015","279","0","PXD029319"
"7387","0.016","279","0","PXD029319"
"7388","0.017","279","0","PXD029319"
"7389","0.018","279","0","PXD029319"
"7390","0.019","279","0","PXD029319"
"7391","0.02","305","0","PXD029319"
"7392","0.021","305","0","PXD029319"
"7393","0.022","305","0","PXD029319"
"7394","0.023","308","0","PXD029319"
"7395","0.024","308","0","PXD029319"
"7396","0.025","308","0","PXD029319"
"7397","0.026","314","0","PXD029319"
"7398","0.027","314","0","PXD029319"
"7399","0.028","314","0","PXD029319"
"7400","0.029","316","0","PXD029319"
"7401","0.03","316","0","PXD029319"
"7402","0.031","324","0","PXD029319"
"7403","0.032","324","0","PXD029319"
"7404","0.033","324","0","PXD029319"
