"","Threshold","power_narrow","dcy_indx","PXID"
"6986","0.025","4206","0","PXD026895"
"6987","0.026","4214","0","PXD026895"
"6988","0.027","4233","0","PXD026895"
"6989","0.028","4241","0","PXD026895"
"6990","0.029","4254","0","PXD026895"
"6991","0.03","4260","0","PXD026895"
"6992","0.031","4264","0","PXD026895"
"6993","0.032","4266","0","PXD026895"
"6994","0.033","4276","0","PXD026895"
"6995","0.034","4279","0","PXD026895"
"6996","0.035","4292","0","PXD026895"
"6997","0.036","4302","0","PXD026895"
"6998","0.037","4311","0","PXD026895"
"6999","0.038","4314","0","PXD026895"
"7000","0.039","4319","0","PXD026895"
"7001","0.04","4329","0","PXD026895"
"7002","0.041","4329","0","PXD026895"
"7003","0.042","4337","0","PXD026895"
"7004","0.043","4342","0","PXD026895"
"7005","0.044","4344","0","PXD026895"
"7006","0.045","4348","0","PXD026895"
"7007","0.046","4358","0","PXD026895"
"7008","0.047","4361","0","PXD026895"
"7009","0.048","4365","0","PXD026895"
"7010","0.049","4376","0","PXD026895"
"7011","0.05","4382","0","PXD026895"
"7012","0.01","4026","1","PXD026895"
"7013","0.011","4037","1","PXD026895"
"7014","0.012","4050","1","PXD026895"
"7015","0.013","4071","1","PXD026895"
"7016","0.014","4085","1","PXD026895"
"7017","0.015","4091","1","PXD026895"
"7018","0.016","4101","1","PXD026895"
"7019","0.017","4104","1","PXD026895"
"7020","0.018","4117","1","PXD026895"
"7021","0.019","4128","1","PXD026895"
"7022","0.02","4141","1","PXD026895"
"7023","0.021","4155","1","PXD026895"
"7024","0.022","4160","1","PXD026895"
"7025","0.023","4178","1","PXD026895"
"7026","0.024","4187","1","PXD026895"
"7027","0.025","4191","1","PXD026895"
"7028","0.026","4193","1","PXD026895"
"7029","0.027","4206","1","PXD026895"
"7030","0.028","4209","1","PXD026895"
"7031","0.029","4216","1","PXD026895"
"7032","0.03","4226","1","PXD026895"
"7033","0.031","4250","1","PXD026895"
"7034","0.032","4257","1","PXD026895"
"7035","0.033","4264","1","PXD026895"
"7036","0.034","4270","1","PXD026895"
"7037","0.035","4272","1","PXD026895"
"7038","0.036","4283","1","PXD026895"
"7039","0.037","4292","1","PXD026895"
"7040","0.038","4294","1","PXD026895"
"7041","0.039","4302","1","PXD026895"
"7042","0.04","4309","1","PXD026895"
"7043","0.041","4319","1","PXD026895"
"7044","0.042","4328","1","PXD026895"
"7045","0.043","4330","1","PXD026895"
"7046","0.044","4341","1","PXD026895"
"7047","0.045","4347","1","PXD026895"
"7048","0.046","4356","1","PXD026895"
"7049","0.047","4361","1","PXD026895"
"7050","0.048","4370","1","PXD026895"
"7051","0.049","4379","1","PXD026895"
"7052","0.05","4387","1","PXD026895"
"7053","0.01","4006","2","PXD026895"
"7054","0.011","4025","2","PXD026895"
"7055","0.012","4044","2","PXD026895"
"7056","0.013","4051","2","PXD026895"
"7057","0.014","4057","2","PXD026895"
"7058","0.015","4073","2","PXD026895"
"7059","0.016","4087","2","PXD026895"
"7060","0.017","4093","2","PXD026895"
"7061","0.018","4099","2","PXD026895"
"7062","0.019","4116","2","PXD026895"
"7063","0.02","4123","2","PXD026895"
"7064","0.021","4133","2","PXD026895"
"7065","0.022","4141","2","PXD026895"
"7066","0.023","4152","2","PXD026895"
"7067","0.024","4178","2","PXD026895"
"7068","0.025","4196","2","PXD026895"
"7069","0.026","4200","2","PXD026895"
"7070","0.027","4200","2","PXD026895"
"7071","0.028","4205","2","PXD026895"
"7072","0.029","4216","2","PXD026895"
"7073","0.03","4232","2","PXD026895"
"7074","0.031","4244","2","PXD026895"
"7075","0.032","4248","2","PXD026895"
"7076","0.033","4256","2","PXD026895"
"7077","0.034","4270","2","PXD026895"
"7078","0.035","4277","2","PXD026895"
"7079","0.036","4283","2","PXD026895"
"7080","0.037","4287","2","PXD026895"
"7081","0.038","4290","2","PXD026895"
"7082","0.039","4296","2","PXD026895"
"7083","0.04","4303","2","PXD026895"
"7084","0.041","4304","2","PXD026895"
"7085","0.042","4313","2","PXD026895"
"7086","0.043","4316","2","PXD026895"
"7087","0.044","4323","2","PXD026895"
"7088","0.045","4330","2","PXD026895"
"7089","0.046","4337","2","PXD026895"
"7090","0.047","4344","2","PXD026895"
"7091","0.048","4347","2","PXD026895"
"7092","0.049","4354","2","PXD026895"
"7093","0.05","4358","2","PXD026895"
"7094","0.01","4021","3","PXD026895"
"7095","0.011","4051","3","PXD026895"
"7096","0.012","4075","3","PXD026895"
"7097","0.013","4101","3","PXD026895"
"7098","0.014","4110","3","PXD026895"
"7099","0.015","4123","3","PXD026895"
"7100","0.016","4132","3","PXD026895"
"7101","0.017","4136","3","PXD026895"
"7102","0.018","4143","3","PXD026895"
"7103","0.019","4152","3","PXD026895"
"7104","0.02","4169","3","PXD026895"
"7105","0.021","4174","3","PXD026895"
"7106","0.022","4184","3","PXD026895"
"7107","0.023","4191","3","PXD026895"
"7108","0.024","4196","3","PXD026895"
"7109","0.025","4207","3","PXD026895"
"7110","0.026","4211","3","PXD026895"
"7111","0.027","4213","3","PXD026895"
"7112","0.028","4220","3","PXD026895"
"7113","0.029","4242","3","PXD026895"
"7114","0.03","4243","3","PXD026895"
"7115","0.031","4249","3","PXD026895"
"7116","0.032","4252","3","PXD026895"
"7117","0.033","4263","3","PXD026895"
"7118","0.034","4275","3","PXD026895"
"7119","0.035","4281","3","PXD026895"
"7120","0.036","4284","3","PXD026895"
"7121","0.037","4288","3","PXD026895"
"7122","0.038","4294","3","PXD026895"
"7123","0.039","4304","3","PXD026895"
"7124","0.04","4309","3","PXD026895"
"7125","0.041","4327","3","PXD026895"
"7126","0.042","4335","3","PXD026895"
"7127","0.043","4336","3","PXD026895"
"7128","0.044","4337","3","PXD026895"
"7129","0.045","4341","3","PXD026895"
"7130","0.046","4351","3","PXD026895"
"7131","0.047","4363","3","PXD026895"
"7132","0.048","4367","3","PXD026895"
"7133","0.049","4389","3","PXD026895"
"7134","0.05","4395","3","PXD026895"
"7135","0.01","4017","4","PXD026895"
"7136","0.011","4032","4","PXD026895"
"7137","0.012","4046","4","PXD026895"
"7138","0.013","4058","4","PXD026895"
"7139","0.014","4075","4","PXD026895"
"7140","0.015","4086","4","PXD026895"
"7141","0.016","4109","4","PXD026895"
"7142","0.017","4114","4","PXD026895"
"7143","0.018","4120","4","PXD026895"
"7144","0.019","4126","4","PXD026895"
"7145","0.02","4138","4","PXD026895"
"7146","0.021","4157","4","PXD026895"
"7147","0.022","4164","4","PXD026895"
"7148","0.023","4182","4","PXD026895"
"7149","0.024","4203","4","PXD026895"
"7150","0.025","4216","4","PXD026895"
"7151","0.026","4220","4","PXD026895"
"7152","0.027","4225","4","PXD026895"
"7153","0.028","4240","4","PXD026895"
"7154","0.029","4243","4","PXD026895"
"7155","0.03","4247","4","PXD026895"
"7156","0.031","4261","4","PXD026895"
"7157","0.032","4268","4","PXD026895"
"7158","0.033","4268","4","PXD026895"
"7159","0.034","4273","4","PXD026895"
"7160","0.035","4273","4","PXD026895"
"7161","0.036","4287","4","PXD026895"
"7162","0.037","4290","4","PXD026895"
"7163","0.038","4294","4","PXD026895"
"7164","0.039","4300","4","PXD026895"
"7165","0.04","4313","4","PXD026895"
"7166","0.041","4319","4","PXD026895"
"7167","0.042","4326","4","PXD026895"
"7168","0.043","4333","4","PXD026895"
"7169","0.044","4337","4","PXD026895"
"7170","0.045","4342","4","PXD026895"
"7171","0.046","4348","4","PXD026895"
"7172","0.047","4351","4","PXD026895"
"7173","0.048","4363","4","PXD026895"
"7174","0.049","4379","4","PXD026895"
"7175","0.05","4385","4","PXD026895"
"7176","0.01","4012","5","PXD026895"
"7177","0.011","4015","5","PXD026895"
"7178","0.012","4040","5","PXD026895"
"7179","0.013","4052","5","PXD026895"
"7180","0.014","4062","5","PXD026895"
"7181","0.015","4085","5","PXD026895"
"7182","0.016","4094","5","PXD026895"
"7183","0.017","4107","5","PXD026895"
"7184","0.018","4109","5","PXD026895"
"7185","0.019","4121","5","PXD026895"
"7186","0.02","4136","5","PXD026895"
"7187","0.021","4152","5","PXD026895"
"7188","0.022","4159","5","PXD026895"
"7189","0.023","4179","5","PXD026895"
"7190","0.024","4180","5","PXD026895"
"7191","0.025","4184","5","PXD026895"
"7192","0.026","4191","5","PXD026895"
"7193","0.027","4196","5","PXD026895"
"7194","0.028","4217","5","PXD026895"
"7195","0.029","4222","5","PXD026895"
"7196","0.03","4234","5","PXD026895"
"7197","0.031","4246","5","PXD026895"
"7198","0.032","4254","5","PXD026895"
"7199","0.033","4261","5","PXD026895"
"7200","0.034","4266","5","PXD026895"
"7201","0.035","4276","5","PXD026895"
"7202","0.036","4291","5","PXD026895"
"7203","0.037","4303","5","PXD026895"
"7204","0.038","4310","5","PXD026895"
"7205","0.039","4313","5","PXD026895"
"7206","0.04","4316","5","PXD026895"
"7207","0.041","4329","5","PXD026895"
"7208","0.042","4330","5","PXD026895"
"7209","0.043","4338","5","PXD026895"
"7210","0.044","4351","5","PXD026895"
"7211","0.045","4361","5","PXD026895"
"7212","0.046","4364","5","PXD026895"
"7213","0.047","4370","5","PXD026895"
"7214","0.048","4376","5","PXD026895"
"7215","0.049","4380","5","PXD026895"
"7216","0.05","4387","5","PXD026895"
"7217","0.01","4028","6","PXD026895"
"7218","0.011","4048","6","PXD026895"
"7219","0.012","4062","6","PXD026895"
"7220","0.013","4081","6","PXD026895"
"7221","0.014","4086","6","PXD026895"
"7222","0.015","4095","6","PXD026895"
"7223","0.016","4102","6","PXD026895"
"7224","0.017","4108","6","PXD026895"
"7225","0.018","4123","6","PXD026895"
"7226","0.019","4125","6","PXD026895"
"7227","0.02","4142","6","PXD026895"
"7228","0.021","4148","6","PXD026895"
"7229","0.022","4161","6","PXD026895"
"7230","0.023","4165","6","PXD026895"
"7231","0.024","4174","6","PXD026895"
"7232","0.025","4190","6","PXD026895"
"7233","0.026","4203","6","PXD026895"
"7234","0.027","4214","6","PXD026895"
"7235","0.028","4222","6","PXD026895"
"7236","0.029","4225","6","PXD026895"
"7237","0.03","4236","6","PXD026895"
"7238","0.031","4238","6","PXD026895"
"7239","0.032","4246","6","PXD026895"
"7240","0.033","4253","6","PXD026895"
"7241","0.034","4255","6","PXD026895"
"7242","0.035","4257","6","PXD026895"
"7243","0.036","4264","6","PXD026895"
"7244","0.037","4275","6","PXD026895"
"7245","0.038","4283","6","PXD026895"
"7246","0.039","4293","6","PXD026895"
"7247","0.04","4300","6","PXD026895"
"7248","0.041","4307","6","PXD026895"
"7249","0.042","4320","6","PXD026895"
"7250","0.043","4326","6","PXD026895"
"7251","0.044","4328","6","PXD026895"
"7252","0.045","4333","6","PXD026895"
"7253","0.046","4339","6","PXD026895"
"7254","0.047","4342","6","PXD026895"
"7255","0.048","4349","6","PXD026895"
"7256","0.049","4355","6","PXD026895"
"7257","0.05","4362","6","PXD026895"
"7258","0.01","4028","7","PXD026895"
"7259","0.011","4054","7","PXD026895"
"7260","0.012","4066","7","PXD026895"
"7261","0.013","4086","7","PXD026895"
"7262","0.014","4092","7","PXD026895"
"7263","0.015","4102","7","PXD026895"
"7264","0.016","4113","7","PXD026895"
"7265","0.017","4125","7","PXD026895"
"7266","0.018","4150","7","PXD026895"
"7267","0.019","4167","7","PXD026895"
"7268","0.02","4182","7","PXD026895"
"7269","0.021","4183","7","PXD026895"
"7270","0.022","4198","7","PXD026895"
"7271","0.023","4205","7","PXD026895"
"7272","0.024","4226","7","PXD026895"
"7273","0.025","4237","7","PXD026895"
"7274","0.026","4250","7","PXD026895"
"7275","0.027","4257","7","PXD026895"
"7276","0.028","4262","7","PXD026895"
"7277","0.029","4267","7","PXD026895"
"7278","0.03","4277","7","PXD026895"
"7279","0.031","4286","7","PXD026895"
"7280","0.032","4298","7","PXD026895"
"7281","0.033","4312","7","PXD026895"
"7282","0.034","4316","7","PXD026895"
"7283","0.035","4325","7","PXD026895"
"7284","0.036","4328","7","PXD026895"
"7285","0.037","4331","7","PXD026895"
"7286","0.038","4339","7","PXD026895"
"7287","0.039","4350","7","PXD026895"
"7288","0.04","4355","7","PXD026895"
"7289","0.041","4368","7","PXD026895"
"7290","0.042","4372","7","PXD026895"
"7291","0.043","4379","7","PXD026895"
"7292","0.044","4379","7","PXD026895"
"7293","0.045","4385","7","PXD026895"
"7294","0.046","4394","7","PXD026895"
"7295","0.047","4411","7","PXD026895"
"7296","0.048","4417","7","PXD026895"
"7297","0.049","4418","7","PXD026895"
"7298","0.05","4423","7","PXD026895"
"7299","0.01","4068","8","PXD026895"
"7300","0.011","4075","8","PXD026895"
"7301","0.012","4085","8","PXD026895"
"7302","0.013","4092","8","PXD026895"
"7303","0.014","4101","8","PXD026895"
"7304","0.015","4110","8","PXD026895"
"7305","0.016","4113","8","PXD026895"
"7306","0.017","4129","8","PXD026895"
"7307","0.018","4138","8","PXD026895"
"7308","0.019","4147","8","PXD026895"
"7309","0.02","4158","8","PXD026895"
"7310","0.021","4160","8","PXD026895"
"7311","0.022","4168","8","PXD026895"
"7312","0.023","4183","8","PXD026895"
"7313","0.024","4196","8","PXD026895"
"7314","0.025","4208","8","PXD026895"
"7315","0.026","4221","8","PXD026895"
"7316","0.027","4233","8","PXD026895"
"7317","0.028","4253","8","PXD026895"
"7318","0.029","4257","8","PXD026895"
"7319","0.03","4269","8","PXD026895"
"7320","0.031","4280","8","PXD026895"
"7321","0.032","4284","8","PXD026895"
"7322","0.033","4286","8","PXD026895"
"7323","0.034","4300","8","PXD026895"
"7324","0.035","4305","8","PXD026895"
"7325","0.036","4310","8","PXD026895"
"7326","0.037","4319","8","PXD026895"
"7327","0.038","4331","8","PXD026895"
"7328","0.039","4339","8","PXD026895"
"7329","0.04","4343","8","PXD026895"
"7330","0.041","4349","8","PXD026895"
"7331","0.042","4350","8","PXD026895"
"7332","0.043","4355","8","PXD026895"
"7333","0.044","4356","8","PXD026895"
"7334","0.045","4361","8","PXD026895"
"7335","0.046","4371","8","PXD026895"
"7336","0.047","4383","8","PXD026895"
"7337","0.048","4390","8","PXD026895"
"7338","0.049","4394","8","PXD026895"
"7339","0.05","4398","8","PXD026895"
"7340","0.01","4060","9","PXD026895"
"7341","0.011","4072","9","PXD026895"
"7342","0.012","4091","9","PXD026895"
"7343","0.013","4098","9","PXD026895"
"7344","0.014","4121","9","PXD026895"
"7345","0.015","4145","9","PXD026895"
"7346","0.016","4154","9","PXD026895"
"7347","0.017","4159","9","PXD026895"
"7348","0.018","4171","9","PXD026895"
"7349","0.019","4177","9","PXD026895"
"7350","0.02","4191","9","PXD026895"
"7351","0.021","4200","9","PXD026895"
"7352","0.022","4204","9","PXD026895"
"7353","0.023","4209","9","PXD026895"
"7354","0.024","4228","9","PXD026895"
"7355","0.025","4242","9","PXD026895"
"7356","0.026","4243","9","PXD026895"
"7357","0.027","4253","9","PXD026895"
"7358","0.028","4259","9","PXD026895"
"7359","0.029","4266","9","PXD026895"
"7360","0.03","4274","9","PXD026895"
"7361","0.031","4275","9","PXD026895"
"7362","0.032","4290","9","PXD026895"
"7363","0.033","4306","9","PXD026895"
"7364","0.034","4311","9","PXD026895"
"7365","0.035","4315","9","PXD026895"
"7366","0.036","4318","9","PXD026895"
"7367","0.037","4322","9","PXD026895"
"7368","0.038","4329","9","PXD026895"
"7369","0.039","4338","9","PXD026895"
"7370","0.04","4339","9","PXD026895"
"7371","0.041","4345","9","PXD026895"
"7372","0.042","4357","9","PXD026895"
"7373","0.043","4363","9","PXD026895"
"7374","0.044","4371","9","PXD026895"
"7375","0.045","4381","9","PXD026895"
"7376","0.046","4383","9","PXD026895"
"7377","0.047","4385","9","PXD026895"
"7378","0.048","4389","9","PXD026895"
"7379","0.049","4396","9","PXD026895"
"7380","0.05","4406","9","PXD026895"
"7381","0.01","267","0","PXD029319"
"7382","0.011","267","0","PXD029319"
"7383","0.012","272","0","PXD029319"
"7384","0.013","272","0","PXD029319"
"7385","0.014","290","0","PXD029319"
"7386","0.015","290","0","PXD029319"
"7387","0.016","290","0","PXD029319"
"7388","0.017","298","0","PXD029319"
"7389","0.018","298","0","PXD029319"
"7390","0.019","298","0","PXD029319"
"7391","0.02","298","0","PXD029319"
"7392","0.021","298","0","PXD029319"
"7393","0.022","298","0","PXD029319"
"7394","0.023","298","0","PXD029319"
"7395","0.024","298","0","PXD029319"
"7396","0.025","298","0","PXD029319"
"7397","0.026","298","0","PXD029319"
"7398","0.027","298","0","PXD029319"
"7399","0.028","298","0","PXD029319"
"7400","0.029","298","0","PXD029319"
"7401","0.03","301","0","PXD029319"
"7402","0.031","301","0","PXD029319"
"7403","0.032","301","0","PXD029319"
"7404","0.033","301","0","PXD029319"
"7405","0.034","301","0","PXD029319"
"7406","0.035","301","0","PXD029319"
"7407","0.036","301","0","PXD029319"
"7408","0.037","301","0","PXD029319"
"7409","0.038","301","0","PXD029319"
"7410","0.039","301","0","PXD029319"
"7411","0.04","302","0","PXD029319"
"7412","0.041","302","0","PXD029319"
"7413","0.042","302","0","PXD029319"
"7414","0.043","302","0","PXD029319"
"7415","0.044","302","0","PXD029319"
"7416","0.045","302","0","PXD029319"
"7417","0.046","306","0","PXD029319"
"7418","0.047","306","0","PXD029319"
"7419","0.048","306","0","PXD029319"
"7420","0.049","306","0","PXD029319"
"7421","0.05","306","0","PXD029319"
"7422","0.01","261","1","PXD029319"
"7423","0.011","276","1","PXD029319"
"7424","0.012","276","1","PXD029319"
"7425","0.013","276","1","PXD029319"
"7426","0.014","276","1","PXD029319"
"7427","0.015","284","1","PXD029319"
"7428","0.016","284","1","PXD029319"
"7429","0.017","284","1","PXD029319"
"7430","0.018","284","1","PXD029319"
"7431","0.019","284","1","PXD029319"
"7432","0.02","284","1","PXD029319"
"7433","0.021","287","1","PXD029319"
"7434","0.022","287","1","PXD029319"
"7435","0.023","287","1","PXD029319"
"7436","0.024","287","1","PXD029319"
"7437","0.025","290","1","PXD029319"
"7438","0.026","290","1","PXD029319"
"7439","0.027","290","1","PXD029319"
"7440","0.028","290","1","PXD029319"
"7441","0.029","290","1","PXD029319"
"7442","0.03","290","1","PXD029319"
"7443","0.031","290","1","PXD029319"
"7444","0.032","290","1","PXD029319"
"7445","0.033","290","1","PXD029319"
"7446","0.034","290","1","PXD029319"
"7447","0.035","291","1","PXD029319"
"7448","0.036","291","1","PXD029319"
"7449","0.037","291","1","PXD029319"
"7450","0.038","291","1","PXD029319"
"7451","0.039","291","1","PXD029319"
"7452","0.04","291","1","PXD029319"
"7453","0.041","291","1","PXD029319"
"7454","0.042","291","1","PXD029319"
"7455","0.043","291","1","PXD029319"
"7456","0.044","291","1","PXD029319"
"7457","0.045","292","1","PXD029319"
"7458","0.046","292","1","PXD029319"
"7459","0.047","292","1","PXD029319"
"7460","0.048","295","1","PXD029319"
"7461","0.049","295","1","PXD029319"
"7462","0.05","295","1","PXD029319"
"7463","0.01","265","2","PXD029319"
"7464","0.011","278","2","PXD029319"
"7465","0.012","278","2","PXD029319"
"7466","0.013","278","2","PXD029319"
"7467","0.014","278","2","PXD029319"
"7468","0.015","279","2","PXD029319"
"7469","0.016","279","2","PXD029319"
"7470","0.017","279","2","PXD029319"
"7471","0.018","284","2","PXD029319"
"7472","0.019","284","2","PXD029319"
"7473","0.02","284","2","PXD029319"
"7474","0.021","292","2","PXD029319"
"7475","0.022","292","2","PXD029319"
"7476","0.023","292","2","PXD029319"
"7477","0.024","296","2","PXD029319"
"7478","0.025","296","2","PXD029319"
"7479","0.026","296","2","PXD029319"
"7480","0.027","296","2","PXD029319"
"7481","0.028","296","2","PXD029319"
"7482","0.029","296","2","PXD029319"
"7483","0.03","296","2","PXD029319"
"7484","0.031","296","2","PXD029319"
"7485","0.032","296","2","PXD029319"
"7486","0.033","296","2","PXD029319"
"7487","0.034","296","2","PXD029319"
"7488","0.035","296","2","PXD029319"
"7489","0.036","296","2","PXD029319"
"7490","0.037","298","2","PXD029319"
"7491","0.038","298","2","PXD029319"
"7492","0.039","298","2","PXD029319"
"7493","0.04","298","2","PXD029319"
"7494","0.041","298","2","PXD029319"
"7495","0.042","298","2","PXD029319"
"7496","0.043","298","2","PXD029319"
"7497","0.044","302","2","PXD029319"
"7498","0.045","302","2","PXD029319"
"7499","0.046","302","2","PXD029319"
"7500","0.047","302","2","PXD029319"
"7501","0.048","302","2","PXD029319"
"7502","0.049","302","2","PXD029319"
"7503","0.05","305","2","PXD029319"
"7504","0.01","248","3","PXD029319"
"7505","0.011","248","3","PXD029319"
"7506","0.012","261","3","PXD029319"
"7507","0.013","261","3","PXD029319"
"7508","0.014","261","3","PXD029319"
"7509","0.015","269","3","PXD029319"
"7510","0.016","269","3","PXD029319"
"7511","0.017","269","3","PXD029319"
"7512","0.018","269","3","PXD029319"
"7513","0.019","269","3","PXD029319"
"7514","0.02","269","3","PXD029319"
"7515","0.021","269","3","PXD029319"
"7516","0.022","269","3","PXD029319"
"7517","0.023","272","3","PXD029319"
"7518","0.024","272","3","PXD029319"
"7519","0.025","272","3","PXD029319"
"7520","0.026","274","3","PXD029319"
"7521","0.027","274","3","PXD029319"
"7522","0.028","274","3","PXD029319"
"7523","0.029","274","3","PXD029319"
"7524","0.03","274","3","PXD029319"
"7525","0.031","274","3","PXD029319"
"7526","0.032","274","3","PXD029319"
"7527","0.033","276","3","PXD029319"
"7528","0.034","276","3","PXD029319"
"7529","0.035","276","3","PXD029319"
"7530","0.036","276","3","PXD029319"
"7531","0.037","276","3","PXD029319"
"7532","0.038","276","3","PXD029319"
"7533","0.039","276","3","PXD029319"
"7534","0.04","276","3","PXD029319"
"7535","0.041","276","3","PXD029319"
"7536","0.042","276","3","PXD029319"
"7537","0.043","283","3","PXD029319"
"7538","0.044","283","3","PXD029319"
"7539","0.045","283","3","PXD029319"
"7540","0.046","285","3","PXD029319"
"7541","0.047","285","3","PXD029319"
"7542","0.048","285","3","PXD029319"
"7543","0.049","285","3","PXD029319"
"7544","0.05","285","3","PXD029319"
"7545","0.01","257","4","PXD029319"
"7546","0.011","257","4","PXD029319"
"7547","0.012","258","4","PXD029319"
"7548","0.013","258","4","PXD029319"
"7549","0.014","258","4","PXD029319"
"7550","0.015","258","4","PXD029319"
"7551","0.016","261","4","PXD029319"
"7552","0.017","261","4","PXD029319"
"7553","0.018","261","4","PXD029319"
"7554","0.019","272","4","PXD029319"
"7555","0.02","272","4","PXD029319"
"7556","0.021","272","4","PXD029319"
"7557","0.022","272","4","PXD029319"
"7558","0.023","272","4","PXD029319"
"7559","0.024","272","4","PXD029319"
"7560","0.025","272","4","PXD029319"
"7561","0.026","272","4","PXD029319"
"7562","0.027","272","4","PXD029319"
"7563","0.028","272","4","PXD029319"
"7564","0.029","272","4","PXD029319"
"7565","0.03","272","4","PXD029319"
"7566","0.031","272","4","PXD029319"
"7567","0.032","272","4","PXD029319"
"7568","0.033","272","4","PXD029319"
"7569","0.034","272","4","PXD029319"
"7570","0.035","272","4","PXD029319"
"7571","0.036","272","4","PXD029319"
"7572","0.037","273","4","PXD029319"
"7573","0.038","273","4","PXD029319"
"7574","0.039","273","4","PXD029319"
"7575","0.04","275","4","PXD029319"
"7576","0.041","275","4","PXD029319"
"7577","0.042","275","4","PXD029319"
"7578","0.043","284","4","PXD029319"
"7579","0.044","284","4","PXD029319"
"7580","0.045","284","4","PXD029319"
"7581","0.046","285","4","PXD029319"
"7582","0.047","285","4","PXD029319"
"7583","0.048","285","4","PXD029319"
"7584","0.049","286","4","PXD029319"
"7585","0.05","286","4","PXD029319"
"7586","0.01","282","5","PXD029319"
"7587","0.011","285","5","PXD029319"
"7588","0.012","285","5","PXD029319"
"7589","0.013","285","5","PXD029319"
"7590","0.014","286","5","PXD029319"
"7591","0.015","286","5","PXD029319"
"7592","0.016","286","5","PXD029319"
"7593","0.017","286","5","PXD029319"
"7594","0.018","286","5","PXD029319"
"7595","0.019","286","5","PXD029319"
"7596","0.02","286","5","PXD029319"
"7597","0.021","290","5","PXD029319"
"7598","0.022","290","5","PXD029319"
"7599","0.023","290","5","PXD029319"
"7600","0.024","302","5","PXD029319"
"7601","0.025","302","5","PXD029319"
"7602","0.026","302","5","PXD029319"
"7603","0.027","302","5","PXD029319"
"7604","0.028","302","5","PXD029319"
"7605","0.029","302","5","PXD029319"
"7606","0.03","302","5","PXD029319"
"7607","0.031","302","5","PXD029319"
"7608","0.032","302","5","PXD029319"
"7609","0.033","302","5","PXD029319"
"7610","0.034","302","5","PXD029319"
"7611","0.035","302","5","PXD029319"
"7612","0.036","302","5","PXD029319"
"7613","0.037","302","5","PXD029319"
"7614","0.038","302","5","PXD029319"
"7615","0.039","302","5","PXD029319"
"7616","0.04","303","5","PXD029319"
"7617","0.041","303","5","PXD029319"
"7618","0.042","303","5","PXD029319"
"7619","0.043","305","5","PXD029319"
"7620","0.044","305","5","PXD029319"
"7621","0.045","305","5","PXD029319"
"7622","0.046","305","5","PXD029319"
"7623","0.047","305","5","PXD029319"
"7624","0.048","305","5","PXD029319"
"7625","0.049","307","5","PXD029319"
"7626","0.05","307","5","PXD029319"
"7627","0.01","243","6","PXD029319"
"7628","0.011","243","6","PXD029319"
"7629","0.012","256","6","PXD029319"
"7630","0.013","256","6","PXD029319"
"7631","0.014","256","6","PXD029319"
"7632","0.015","256","6","PXD029319"
"7633","0.016","258","6","PXD029319"
"7634","0.017","258","6","PXD029319"
"7635","0.018","258","6","PXD029319"
"7636","0.019","258","6","PXD029319"
"7637","0.02","261","6","PXD029319"
"7638","0.021","261","6","PXD029319"
"7639","0.022","261","6","PXD029319"
"7640","0.023","267","6","PXD029319"
"7641","0.024","267","6","PXD029319"
"7642","0.025","267","6","PXD029319"
"7643","0.026","273","6","PXD029319"
"7644","0.027","273","6","PXD029319"
"7645","0.028","273","6","PXD029319"
"7646","0.029","273","6","PXD029319"
"7647","0.03","274","6","PXD029319"
"7648","0.031","274","6","PXD029319"
"7649","0.032","274","6","PXD029319"
"7650","0.033","275","6","PXD029319"
"7651","0.034","275","6","PXD029319"
"7652","0.035","275","6","PXD029319"
"7653","0.036","280","6","PXD029319"
"7654","0.037","280","6","PXD029319"
"7655","0.038","280","6","PXD029319"
"7656","0.039","280","6","PXD029319"
"7657","0.04","280","6","PXD029319"
"7658","0.041","280","6","PXD029319"
"7659","0.042","280","6","PXD029319"
"7660","0.043","282","6","PXD029319"
"7661","0.044","282","6","PXD029319"
"7662","0.045","282","6","PXD029319"
"7663","0.046","287","6","PXD029319"
"7664","0.047","287","6","PXD029319"
"7665","0.048","287","6","PXD029319"
"7666","0.049","288","6","PXD029319"
"7667","0.05","288","6","PXD029319"
"7668","0.01","255","7","PXD029319"
"7669","0.011","255","7","PXD029319"
"7670","0.012","257","7","PXD029319"
"7671","0.013","257","7","PXD029319"
"7672","0.014","257","7","PXD029319"
"7673","0.015","257","7","PXD029319"
"7674","0.016","264","7","PXD029319"
"7675","0.017","264","7","PXD029319"
"7676","0.018","264","7","PXD029319"
"7677","0.019","268","7","PXD029319"
"7678","0.02","268","7","PXD029319"
"7679","0.021","268","7","PXD029319"
"7680","0.022","279","7","PXD029319"
"7681","0.023","279","7","PXD029319"
"7682","0.024","279","7","PXD029319"
"7683","0.025","285","7","PXD029319"
"7684","0.026","285","7","PXD029319"
"7685","0.027","285","7","PXD029319"
"7686","0.028","285","7","PXD029319"
"7687","0.029","285","7","PXD029319"
"7688","0.03","285","7","PXD029319"
"7689","0.031","285","7","PXD029319"
"7690","0.032","285","7","PXD029319"
"7691","0.033","285","7","PXD029319"
"7692","0.034","285","7","PXD029319"
"7693","0.035","285","7","PXD029319"
"7694","0.036","285","7","PXD029319"
"7695","0.037","285","7","PXD029319"
"7696","0.038","285","7","PXD029319"
"7697","0.039","289","7","PXD029319"
"7698","0.04","289","7","PXD029319"
"7699","0.041","289","7","PXD029319"
